gpo_tra,des_gpo,numpaq_lin,arttrab,destra,hrsreal,hrspago,hortra,cantrefmat,ventra,totventra,ctouniesti,ctounit,totcto,utilbta,margenuti,nmodordmei,nmodordmai,otr_art,omarca,numpaq,nompaq,lineapaq,nomlinpaq
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 01-TSURU","010","SERVICIO MAYOR",1.08,5.00,1.00,0.00,200.00,200.00,40.25,34.00,170.00,30.00,15.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","01","TSURU"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 01-TSURU","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,14.38,14.38,11.49,44.43,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","01","TSURU"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 01-TSURU","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,14.38,14.38,37.35,72.22,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","01","TSURU"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 02-SENTRA B15","224018H515","BUJIAS",0.00,0.00,4.00,4.00,65.18,260.72,0.00,42.33,169.32,91.40,35.06,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","02","SENTRA B15"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 02-SENTRA B15","152089E01A","FILTRO ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,165.69,165.69,131.22,44.20,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","02","SENTRA B15"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 02-SENTRA B15","10114F401ADD","ACEITE-MOTOR DE",0.00,0.00,4.00,4.00,77.16,308.64,0.00,51.19,204.76,103.88,33.66,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","02","SENTRA B15"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 02-SENTRA B15","11026JA00A","ARANDELA CARTER        N",0.00,0.00,1.00,1.00,61.39,61.39,0.00,33.32,33.32,28.07,45.72,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","02","SENTRA B15"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 02-SENTRA B15","NIMEXU03Q1","LIMPIADOR . SIST. FRE",0.00,0.00,1.00,1.00,103.55,103.55,0.00,45.41,45.41,58.14,56.15,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","02","SENTRA B15"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 02-SENTRA B15","NIMEXU04Q5","LIMPIAPARAB  RANDO",0.00,0.00,1.00,1.00,19.72,19.72,0.00,16.71,16.71,3.01,15.26,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","02","SENTRA B15"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 02-SENTRA B15","NIMEXU03Q3","LIMP. INTERNO M",0.00,0.00,1.00,1.00,33.12,33.12,0.00,43.87,43.87,-10.75,-32.46,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","02","SENTRA B15"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 02-SENTRA B15","NIMEXU03Q9","SIST LIMPIADOR",0.00,0.00,1.00,1.00,54.95,54.95,0.00,62.67,62.67,-7.72,-14.05,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","02","SENTRA B15"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 02-SENTRA B15","NIMEXU03Q4","PROTECTOR VINIL",0.00,0.00,1.00,1.00,176.35,176.35,0.00,132.48,132.48,43.87,24.88,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","02","SENTRA B15"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 02-SENTRA B15","010","SERVICIO MAYOR",1.08,5.00,5.00,0.00,68.00,340.00,0.00,11.56,57.80,282.20,83.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","02","SENTRA B15"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 02-SENTRA B15","LV2","LAVADO DE MOTOR",0.20,1.00,1.00,0.00,30.00,30.00,10.00,14.38,14.38,15.63,52.10,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","02","SENTRA B15"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 02-SENTRA B15","LV3","LAVADO DE CARROCERIA",0.40,1.00,1.00,0.00,60.00,60.00,10.00,14.38,14.38,45.63,76.05,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","02","SENTRA B15"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 03-ALTIMA   2.5","TAMBOF401ADDL","ACEITE PARA MOTOR 20W",0.00,0.00,5.00,5.00,76.10,380.50,0.00,0.00,0.00,380.50,100.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","03","ALTIMA   2.5"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 03-ALTIMA   2.5","152089E01A","FILTRO PARA ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,165.69,165.69,131.22,44.20,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","03","ALTIMA   2.5"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 03-ALTIMA   2.5","11026JA00A","ARANDELA CARTER",0.00,0.00,1.00,1.00,61.39,61.39,0.00,33.32,33.32,28.07,45.72,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","03","ALTIMA   2.5"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 03-ALTIMA   2.5","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,34.00,544.00,-344.00,-172.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","03","ALTIMA   2.5"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 03-ALTIMA   2.5","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,0.00,10.00,10.00,7.24,42.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","03","ALTIMA   2.5"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 03-ALTIMA   2.5","LV2","LAVADO DE MOTOR",0.50,1.00,1.00,0.00,25.86,25.86,0.00,14.38,14.38,11.49,44.43,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","03","ALTIMA   2.5"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 03-ALTIMA   2.5","LV3","LAVADO DE CARROCERIA",0.50,1.00,1.00,0.00,51.72,51.72,0.00,14.38,14.38,37.35,72.22,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","03","ALTIMA   2.5"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 04-TSUBAME STD.","16546F41X1","FILTRO AIRE",0.00,0.00,1.00,1.00,107.80,107.80,0.00,52.67,52.67,55.13,51.14,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","04","TSUBAME STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 04-TSUBAME STD.","2240155Y15","BUJIAS                N",0.00,0.00,4.00,4.00,36.10,144.40,0.00,26.24,104.98,39.42,27.30,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","04","TSUBAME STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 04-TSUBAME STD.","15208F4301","FILTRO ACEITE",0.00,0.00,1.00,1.00,140.91,140.91,0.00,70.17,70.17,70.74,50.20,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","04","TSUBAME STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 04-TSUBAME STD.","11026JA00A","ARANDELA CARTER        N",0.00,0.00,1.00,1.00,61.39,61.39,0.00,33.32,33.32,28.07,45.72,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","04","TSUBAME STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 04-TSUBAME STD.","1656573C00","ENSAMBLE FILTRO",0.00,0.00,1.00,1.00,128.24,128.24,0.00,66.04,66.04,62.20,48.50,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","04","TSUBAME STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 04-TSUBAME STD.","NIMEXU03Q1","LIMPIADOR . SIST. FRE",0.00,0.00,1.00,1.00,103.55,103.55,0.00,45.41,45.41,58.14,56.15,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","04","TSUBAME STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 04-TSUBAME STD.","NIMEXU04Q5","LIMPIAPARAB  RANDO",0.00,0.00,1.00,1.00,19.72,19.72,0.00,16.71,16.71,3.01,15.26,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","04","TSUBAME STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 04-TSUBAME STD.","010","SERVICIO MAYOR",1.08,5.00,2.60,0.00,304.00,790.40,0.00,51.68,258.40,532.00,67.31,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","04","TSUBAME STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 04-TSUBAME STD.","B06","LAVAR MOTOR",0.25,1.00,0.00,0.00,180.00,0.00,0.00,14.38,14.38,-14.38,0.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","04","TSUBAME STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 04-TSUBAME STD.","B08","LAVAR CARROCERIA",0.30,1.00,0.00,0.00,180.00,0.00,10.00,10.00,10.00,-10.00,0.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","04","TSUBAME STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 04-TSUBAME STD.","L01","ALINEACION DE RUEDAS",0.50,2.00,0.65,0.00,304.00,197.60,0.00,30.00,60.00,137.60,69.64,"","2004","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","04","TSUBAME STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 04-TSUBAME STD.","L02","BALANCEO 4 RUEDAS $200 INC. PLOMO",0.40,1.00,0.31,0.00,400.00,124.00,30.00,30.00,30.00,94.00,75.81,"","2004","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","04","TSUBAME STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 05-ALMERA STD.","165460Z00J","FILTRO DE AIRE",0.00,0.00,1.00,1.00,179.67,179.67,0.00,105.64,105.64,74.04,41.21,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","05","ALMERA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 05-ALMERA STD.","224018H515","BUJIAS",0.00,0.00,4.00,4.00,65.18,260.72,0.00,42.33,169.32,91.40,35.06,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","05","ALMERA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 05-ALMERA STD.","11026JA00A","ARANDELA CARTER        N",0.00,0.00,1.00,1.00,61.39,61.39,0.00,33.32,33.32,28.07,45.72,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","05","ALMERA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 05-ALMERA STD.","NIMEXU04Q5","LIMPIAPARAB  RANDO",0.00,0.00,1.00,1.00,19.72,19.72,0.00,16.71,16.71,3.01,15.26,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","05","ALMERA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 05-ALMERA STD.","NIMEXU03Q1","LIMPIADOR . SIST. FRE",0.00,0.00,1.00,1.00,103.55,103.55,0.00,45.41,45.41,58.14,56.15,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","05","ALMERA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 05-ALMERA STD.","010","SERVICIO MAYOR",1.08,5.00,2.31,0.00,446.00,1030.26,40.25,75.82,379.10,651.16,63.20,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","05","ALMERA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 05-ALMERA STD.","B06","LAVAR MOTOR",0.25,1.00,0.00,0.00,180.00,0.00,2.88,14.38,14.38,-14.38,0.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","05","ALMERA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 05-ALMERA STD.","B08","LAVAR CARROCERIA",0.30,1.00,0.00,0.00,180.00,0.00,10.00,10.00,10.00,-10.00,0.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","05","ALMERA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 05-ALMERA STD.","L01","ALINEACION DE RUEDAS",0.50,2.00,0.65,0.00,304.00,197.60,11.50,30.00,60.00,137.60,69.64,"","2004","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","05","ALMERA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 05-ALMERA STD.","N04","BALANCEO DE RUEDAS",0.50,1.00,0.65,0.00,304.00,197.60,11.50,14.38,14.38,183.23,92.73,"","2004","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","05","ALMERA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 06-PLATINA STD.","1654600Q2E","FILTRO DE AIRE",0.00,0.00,1.00,1.00,119.58,119.58,0.00,56.50,56.50,63.08,52.75,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","06","PLATINA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 06-PLATINA STD.","2240100QAB","BUJIAS",0.00,0.00,4.00,4.00,253.22,1012.88,0.00,81.42,325.70,687.18,67.84,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","06","PLATINA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 06-PLATINA STD.","1520800QAC","FILTRO ACEITE",0.00,0.00,1.00,1.00,208.51,208.51,0.00,69.23,69.23,139.28,66.80,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","06","PLATINA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 06-PLATINA STD.","10114F401ADD","ACEITE-MOTOR DE",0.00,0.00,5.00,5.00,77.16,385.80,0.00,51.19,255.95,129.85,33.66,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","06","PLATINA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 06-PLATINA STD.","NIMEXU03Q1","LIMPIADOR . SIST. FRE",0.00,0.00,1.00,1.00,103.55,103.55,0.00,45.41,45.41,58.14,56.15,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","06","PLATINA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 06-PLATINA STD.","NIMEXU04Q5","LIMPIAPARAB  RANDO",0.00,0.00,1.00,1.00,19.72,19.72,0.00,16.71,16.71,3.01,15.26,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","06","PLATINA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 06-PLATINA STD.","010","SERVICIO MAYOR",1.08,5.00,2.44,0.00,304.00,741.76,0.00,51.68,258.40,483.36,65.16,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","06","PLATINA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 06-PLATINA STD.","B06","LAVAR MOTOR",0.25,1.00,0.00,0.00,180.00,0.00,0.00,14.38,14.38,-14.38,0.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","06","PLATINA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 06-PLATINA STD.","B08","LAVAR CARROCERIA",0.30,1.00,0.00,0.00,180.00,0.00,10.00,10.00,10.00,-10.00,0.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","06","PLATINA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 06-PLATINA STD.","L01","ALINEACION DE RUEDAS",0.50,2.00,0.65,0.00,304.00,197.60,0.00,30.00,60.00,137.60,69.64,"","2004","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","06","PLATINA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 06-PLATINA STD.","N04","BALANCEO DE RUEDAS",0.50,1.00,0.65,0.00,304.00,197.60,0.00,14.38,14.38,183.23,92.73,"","2004","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","06","PLATINA STD."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 07-CHASIS LARGO","16546G03S0","FILTRO DE AIRE         N",0.00,0.00,1.00,1.00,264.37,264.37,0.00,160.96,160.96,103.41,39.12,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","07","CHASIS LARGO"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 07-CHASIS LARGO","2240155Y15","BUJIAS                N",0.00,0.00,4.00,4.00,36.10,144.40,0.00,26.24,104.98,39.42,27.30,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","07","CHASIS LARGO"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 07-CHASIS LARGO","152089E01A","FILTRO ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,165.69,165.69,131.22,44.20,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","07","CHASIS LARGO"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 07-CHASIS LARGO","11026JA00A","ARANDELA CARTER        N",0.00,0.00,1.00,1.00,61.39,61.39,0.00,33.32,33.32,28.07,45.72,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","07","CHASIS LARGO"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 07-CHASIS LARGO","NIMEXU04Q5","LIMPIAPARAB  RANDO",0.00,0.00,1.00,1.00,19.72,19.72,0.00,16.71,16.71,3.01,15.26,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","07","CHASIS LARGO"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 07-CHASIS LARGO","NIMEXU03Q1","LIMPIADOR . SIST. FRE",0.00,0.00,1.00,1.00,103.55,103.55,0.00,45.41,45.41,58.14,56.15,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","07","CHASIS LARGO"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 07-CHASIS LARGO","010","SERVICIO MAYOR",1.08,5.00,2.70,0.00,304.00,820.80,0.00,51.68,258.40,562.40,68.52,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","07","CHASIS LARGO"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 07-CHASIS LARGO","B06","LAVAR MOTOR",0.25,1.00,0.00,0.00,180.00,0.00,0.00,14.38,14.38,-14.38,0.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","07","CHASIS LARGO"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 07-CHASIS LARGO","B08","LAVAR CARROCERIA",0.30,1.00,0.00,0.00,180.00,0.00,10.00,10.00,10.00,-10.00,0.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","07","CHASIS LARGO"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 07-CHASIS LARGO","L01","ALINEACION DE RUEDAS",0.50,2.00,0.65,0.00,304.00,197.60,0.00,30.00,60.00,137.60,69.64,"","2004","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","07","CHASIS LARGO"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 07-CHASIS LARGO","N04","BALANCEO DE RUEDAS",0.50,1.00,0.65,0.00,304.00,197.60,0.00,14.38,14.38,183.23,92.73,"","2004","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","07","CHASIS LARGO"
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 08-FRONTIER (4 X 2) AUT.","165467S00J","ELEMENTO",0.00,0.00,1.00,1.00,404.58,404.58,0.00,178.34,178.34,226.24,55.92,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","08","FRONTIER (4 X 2) AUT."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 08-FRONTIER (4 X 2) AUT.","152089E01A","FILTRO ACEITE",0.00,0.00,1.00,1.00,296.91,296.91,0.00,165.69,165.69,131.22,44.20,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","08","FRONTIER (4 X 2) AUT."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 08-FRONTIER (4 X 2) AUT.","10114F401ADD","ACEITE-MOTOR DE",0.00,0.00,5.00,5.00,77.16,385.80,0.00,51.19,255.95,129.85,33.66,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","08","FRONTIER (4 X 2) AUT."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 08-FRONTIER (4 X 2) AUT.","11026JA00A","ARANDELA CARTER        N",0.00,0.00,1.00,1.00,61.39,61.39,0.00,33.32,33.32,28.07,45.72,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","08","FRONTIER (4 X 2) AUT."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 08-FRONTIER (4 X 2) AUT.","NIMEXU03Q1","LIMPIADOR . SIST. FRE",0.00,0.00,1.00,1.00,103.55,103.55,0.00,45.41,45.41,58.14,56.15,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","08","FRONTIER (4 X 2) AUT."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 08-FRONTIER (4 X 2) AUT.","NIMEXU04Q5","LIMPIAPARAB  RANDO",0.00,0.00,1.00,1.00,19.72,19.72,0.00,16.71,16.71,3.01,15.26,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","08","FRONTIER (4 X 2) AUT."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 08-FRONTIER (4 X 2) AUT.","2240155Y15","BUJIAS                N",0.00,0.00,4.00,4.00,36.10,144.40,0.00,26.24,104.98,39.42,27.30,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","08","FRONTIER (4 X 2) AUT."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 08-FRONTIER (4 X 2) AUT.","NIMEXU03Q3","LIMP. INTERNO M",0.00,0.00,1.00,1.00,33.12,33.12,0.00,43.87,43.87,-10.75,-32.46,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","08","FRONTIER (4 X 2) AUT."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 08-FRONTIER (4 X 2) AUT.","NIMEXU03Q4","PROTECTOR VINIL",0.00,0.00,1.00,1.00,176.35,176.35,0.00,132.48,132.48,43.87,24.88,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","08","FRONTIER (4 X 2) AUT."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 08-FRONTIER (4 X 2) AUT.","NIMEXU03Q9","SIST LIMPIADOR",0.00,0.00,1.00,1.00,54.95,54.95,0.00,62.67,62.67,-7.72,-14.05,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","08","FRONTIER (4 X 2) AUT."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 08-FRONTIER (4 X 2) AUT.","010","SERVICIO MAYOR",1.08,16.00,1.00,0.00,200.00,200.00,40.25,34.00,544.00,-344.00,-172.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","08","FRONTIER (4 X 2) AUT."
"MA","MANTENIMIENTO MAYOR","SM1 - SERVICIO 10 , 30 Y 50,000 KMS,   Línea : 08-FRONTIER (4 X 2) AUT.","EG1","ENGRASADO GRAL",0.50,1.00,1.00,0.00,17.24,17.24,0.00,10.00,10.00,7.24,42.00,"","","","","SM1","SERVICIO 10 , 30 Y 50,000 KMS","08","FRONTIER (4 X 2) AUT."
